upload_id,file_id,batch_id,batch_sequence,batch_total,tenant_id,tenant_name,tenant_type,client_id,ingestion_type,file_name,file_extension,file_size_bytes,mime_type,storage_path,checksum_sha256,processing_state,processing_service,uploaded_at,validated_at,processing_started_at,processing_completed_at,processing_duration_seconds,extracted_metadata,error_details,review_metadata,uploaded_by,source_ip,user_agent,is_reupload,original_upload_id,priority,tags,data_state
upload_9d312be6574a4d74,file_641a1f704ad5461d,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,nem12_interval_csv,NEM12_7301294077_202511.csv,.csv,27134106,text/csv,s3://carboniq-ingestion-tenant_sme_006/2025/01/20/file_641a1f704ad5461d.csv,4f69f9b3c56429026ccdfc4f66f8f1f22c2aafa482e33784fa1874e8580459ae,completed,ingestion_service,2025-01-20T23:28:42,2025-01-20T23:28:49,2025-01-20T23:28:59,2025-01-20T23:29:48.053783,49.05,"{""nmi"": ""4103261614"", ""interval_start"": ""2025-11-05T08:11:43"", ""interval_end"": ""2026-07-01T08:11:43"", ""interval_minutes"": 5, ""total_intervals"": 68544, ""total_kwh"": 129521.09, ""meter_serial"": ""MS563830"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,,user_724,175.242.227.154,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,[],NSW
upload_7c1b18b28cb64be6,file_d7edd6d2d8ec4949,,,,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,nem12_interval_xml,NEM12_8201389984_202508.xml,.xml,75399690,application/xml,s3://carboniq-ingestion-tenant_sme_003/2024/01/04/file_d7edd6d2d8ec4949.xml,05513e80143229d76b3dab043800fc91d052147dce9c59520296fc3e834da7eb,ocr_extracting,ingestion_service,2024-01-04T07:22:25,2024-01-04T07:22:28,2024-01-04T07:22:43,,,"{""nmi"": ""6601193871"", ""interval_start"": ""2024-04-05T11:05:14"", ""interval_end"": ""2024-10-01T11:05:14"", ""interval_minutes"": 5, ""total_intervals"": 51552, ""total_kwh"": 110697.59, ""meter_serial"": ""MS552244"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""A""}",,,user_355,184.51.188.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""wind"", ""retailer_switch""]",NSW
upload_ecc810a4619c4075,file_45f2f7b60ea84593,,,,TENANT_ADV_002,EcoConsult Australia,advisor,CLI_SME_006,electricity_bill_pdf,electricity_bill_2024-01_3509.pdf,.pdf,1323848,application/pdf,s3://carboniq-ingestion-tenant_adv_002/2024/06/17/file_45f2f7b60ea84593.pdf,750e5bda67607112b16d9cf5c93b3a58bbfd670742180464bcaab9201ce548c1,calculating,ocr_service,2024-06-17T21:55:59,2024-06-17T21:56:04,2024-06-17T21:56:12,,,"{""nmi"": ""5101443024"", ""billing_period_start"": ""2025-10-04T20:24:31"", ""billing_period_end"": ""2025-12-16T20:24:31"", ""total_kwh"": 2886.92, ""total_cost_aud"": 909.36, ""retailer"": ""Sumo Power"", ""state"": ""SA"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M43627810"", ""confidence_score"": 0.804}",,,user_242,85.173.76.215,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""retailer_switch"", ""fy2024"", ""audit""]",SA
upload_830d13f68f7248e3,file_9511424ffe27416a,,,,TENANT_SME_007,Darwin Mining Services,sme,CLI_SME_007,electricity_bill_pdf,electricity_bill_2025-08_6980.pdf,.pdf,2228806,application/pdf,s3://carboniq-ingestion-tenant_sme_007/2024/12/14/file_9511424ffe27416a.pdf,97bfc3c1055d16c3b19f6a09db05baeddf53d7adfd04208a6ab79d6cfdacd188,expired,ocr_service,2024-12-14T09:24:28,2024-12-14T09:24:33,2024-12-14T09:24:41,2024-12-14T09:25:10,29.0,"{""nmi"": ""4201617092"", ""billing_period_start"": ""2024-04-05T12:25:35"", ""billing_period_end"": ""2024-05-17T12:25:35"", ""total_kwh"": 3074.82, ""total_cost_aud"": 759.8, ""retailer"": ""Momentum Energy"", ""state"": ""TAS"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M38476907"", ""confidence_score"": 0.963}",,,user_483,161.240.47.229,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""q1"", ""fy2024"", ""retailer_switch""]",TAS
upload_3eef34eb5ad24767,file_8497b1d8eff3437d,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_001,electricity_bill_pdf,electricity_bill_2025-11_1052.pdf,.pdf,720452,application/pdf,s3://carboniq-ingestion-tenant_adv_001/2025/03/08/file_8497b1d8eff3437d.pdf,afd25ddf53edeacbc95056beb675121b47f795feafa48599c22013be692c1169,completed,ocr_service,2025-03-08T09:11:52,2025-03-08T09:12:01,2025-03-08T09:12:16,2025-03-08T09:12:41.087005,25.09,"{""nmi"": ""7101870646"", ""billing_period_start"": ""2026-02-25T20:27:05"", ""billing_period_end"": ""2026-04-10T20:27:05"", ""total_kwh"": 1335.79, ""total_cost_aud"": 517.56, ""retailer"": ""Tango Energy"", ""state"": ""VIC"", ""tariff_type"": ""demand"", ""meter_number"": ""M67284455"", ""confidence_score"": 0.87}",,,user_602,198.205.156.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,critical,"[""q2"", ""solar""]",VIC
upload_bab3a6dec6af49b5,file_9c0273a66d874cd8,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,electricity_bill_pdf,electricity_bill_2024-02_4487.pdf,.pdf,790065,application/pdf,s3://carboniq-ingestion-tenant_sme_001/2025/01/16/file_9c0273a66d874cd8.pdf,c94bd5ca5fb77d141244558b155d2f298b39d756e4318ecfc856c3ea4c0b027b,completed,ocr_service,2025-01-16T02:01:53,2025-01-16T02:01:56,2025-01-16T02:01:58,2025-01-16T02:02:32.611453,34.61,"{""nmi"": ""8301254411"", ""billing_period_start"": ""2024-09-01T21:22:45"", ""billing_period_end"": ""2024-11-19T21:22:45"", ""total_kwh"": 635.01, ""total_cost_aud"": 278.88, ""retailer"": ""AusNet Services"", ""state"": ""NSW"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M40971850"", ""confidence_score"": 0.844}",,,user_551,43.65.70.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,[],NSW
upload_7507ac94da4b40e9,file_53eecdfea4344028,,,,TENANT_SME_005,Adelaide AgriTech,sme,CLI_SME_005,electricity_bill_image,bill_scan_2025-06_385.jpg,.jpg,7558959,image/jpeg,s3://carboniq-ingestion-tenant_sme_005/2026/06/27/file_53eecdfea4344028.jpg,0213bc9b2347dc34460f95e70a6c39d17f5651abb0241518e54d8f51336b08f9,normalizing,ocr_service,2026-06-27T01:05:34,2026-06-27T01:05:44,2026-06-27T01:05:52,,,"{""nmi"": ""6001235613"", ""billing_period_start"": ""2026-02-14T22:07:55"", ""billing_period_end"": ""2026-03-18T22:07:55"", ""total_kwh"": 3350.4, ""total_cost_aud"": 1170.18, ""retailer"": ""Origin Energy"", ""state"": ""VIC"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M17141809"", ""confidence_score"": 0.869}",,,user_291,223.210.146.82,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,high,"[""q2"", ""audit""]",VIC
upload_c6750947baa44aed,file_1c072ae64bfc40b0,,,,TENANT_ADV_002,EcoConsult Australia,advisor,CLI_SME_007,fuel_invoice_pdf,fuel_invoice_2026-05.png,.png,588941,image/png,s3://carboniq-ingestion-tenant_adv_002/2025/11/13/file_1c072ae64bfc40b0.png,edd07e2984498f654187f936e5916fb9ff321ae105216ece324b02eee6f713c0,completed,ocr_service,2025-11-13T08:13:58,2025-11-13T08:14:00,2025-11-13T08:14:21,2025-11-13T08:14:55.865478,34.87,"{""fuel_type"": ""lpg"", ""volume_litres"": 2516.81, ""supplier"": ""Caltex"", ""delivery_date"": ""2024-01-11T15:00:28"", ""site_location"": ""NSW"", ""confidence_score"": 0.863}",,,user_223,56.185.203.97,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],NSW
upload_89e52d11e93d4837,file_3f23d60d60414daa,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_011,electricity_bill_pdf,electricity_bill_2024-09_4960.pdf,.pdf,4653812,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2025/10/20/file_3f23d60d60414daa.pdf,c24641ba8a97dcfb38b3ac2e9eafac7a87fe4a3e7a1953dba9aa547007da75b8,completed,ocr_service,2025-10-20T12:34:47,2025-10-20T12:34:54,2025-10-20T12:35:17,2025-10-20T12:36:01.705281,44.71,"{""nmi"": ""7001397848"", ""billing_period_start"": ""2024-04-26T13:38:52"", ""billing_period_end"": ""2024-05-29T13:38:52"", ""total_kwh"": 750.49, ""total_cost_aud"": 289.88, ""retailer"": ""Endeavour Energy"", ""state"": ""VIC"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M12746652"", ""confidence_score"": 0.732}",,,user_804,56.18.189.37,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""audit"", ""verification"", ""q3""]",VIC
upload_4606cfc115f745d3,file_d693a790383d4e9d,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,fuel_invoice_pdf,fuel_invoice_2025-09.png,.png,929716,image/png,s3://carboniq-ingestion-tenant_sme_010/2025/06/22/file_d693a790383d4e9d.png,06413de3cb0db477e232d78cdff3fa3d187edda93f47abef1e7593de319f3fef,completed,ocr_service,2025-06-22T06:34:19,2025-06-22T06:34:25,2025-06-22T06:34:34,2025-06-22T06:35:20.754849,46.75,"{""fuel_type"": ""petrol"", ""volume_litres"": 8212.04, ""supplier"": ""Caltex"", ""delivery_date"": ""2024-06-05T14:54:09"", ""site_location"": ""QLD"", ""confidence_score"": 0.669}",,,user_168,217.96.17.167,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""fy2025"", ""retailer_switch""]",QLD
upload_6b309f19a4e946db,file_789aa359217040a7,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,electricity_bill_image,bill_scan_2024-03_936.jpg,.jpg,4123750,image/jpeg,s3://carboniq-ingestion-tenant_sme_006/2025/06/03/file_789aa359217040a7.jpg,32034733416100d004335f7407f2aa95cf7a7c18ce8978d76bed37a238899ac0,completed,ocr_service,2025-06-03T08:41:52,2025-06-03T08:41:53,2025-06-03T08:42:23,2025-06-03T08:43:09.486492,46.49,"{""nmi"": ""4401537000"", ""billing_period_start"": ""2026-03-15T08:49:42"", ""billing_period_end"": ""2026-05-15T08:49:42"", ""total_kwh"": 1791.41, ""total_cost_aud"": 669.92, ""retailer"": ""Amber Electric"", ""state"": ""NSW"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M81532525"", ""confidence_score"": 0.802}",,,user_681,203.98.94.32,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,[],NSW
upload_e33f9181e6c44a98,file_d46cb5000c644819,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,nem12_interval_csv,NEM12_5701353745_202405.csv,.csv,43308668,text/csv,s3://carboniq-ingestion-tenant_sme_006/2025/12/09/file_d46cb5000c644819.csv,567207ac3840e5abca4ed7f8967fd8ce2bbfcc00ca04c97ffc417a80f1eff861,completed,ingestion_service,2025-12-09T18:02:44,2025-12-09T18:02:50,2025-12-09T18:03:19,2025-12-09T18:03:34.704032,15.7,"{""nmi"": ""6001569196"", ""interval_start"": ""2025-01-05T09:09:52"", ""interval_end"": ""2025-08-23T09:09:52"", ""interval_minutes"": 30, ""total_intervals"": 11040, ""total_kwh"": 19888.8, ""meter_serial"": ""MS392476"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,,user_790,197.120.93.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,high,"[""q4""]",VIC
upload_24d67bf041c34605,file_c3a75dd2ed86477b,,,,TENANT_SME_004,Brisbane Logistics Pty Ltd,sme,CLI_SME_004,electricity_bill_pdf,electricity_bill_2024-08_8100.pdf,.pdf,1207660,application/pdf,s3://carboniq-ingestion-tenant_sme_004/2025/03/30/file_c3a75dd2ed86477b.pdf,1e316f33debd1c251d033c4b2ec70dfb321a21d4a1dea001ba3c521a4a6eafb5,reviewed_rejected,ocr_service,2025-03-30T03:23:36,2025-03-30T03:23:42,2025-03-30T03:23:57,2025-03-30T03:24:52.963598,55.96,"{""nmi"": ""8401227023"", ""billing_period_start"": ""2025-08-07T10:02:54"", ""billing_period_end"": ""2025-10-28T10:02:54"", ""total_kwh"": 2596.6, ""total_cost_aud"": 834.0, ""retailer"": ""OVO Energy"", ""state"": ""SA"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M98217088"", ""confidence_score"": 0.953}",,"{""review_reason"": ""Low OCR confidence on total_kwh field"", ""confidence_score"": 0.593, ""flagged_fields"": [""nmi"", ""total_kwh"", ""tariff_type""], ""reviewer_id"": ""reviewer_017"", ""reviewed_at"": ""2025-03-30T16:24:52.963598"", ""review_decision"": ""rejected"", ""review_notes"": ""Unable to verify NMI. Rejected.""}",user_264,114.73.133.206,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),True,upload_0faf4989d05b4d61,high,[],SA
upload_c8bf30fdb6a9422a,file_1e8717dea7564ca1,batch_2dece0e5791e,1.0,8.0,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,nem12_interval_csv,NEM12_6001718166_202504.csv,.csv,18138431,text/csv,s3://carboniq-ingestion-tenant_sme_001/2024/08/08/file_1e8717dea7564ca1.csv,9ea734c422b774c46c34406688246fa55373ef5a4c011e47d4fb90c0d9f3db77,calculating,ingestion_service,2024-08-08T01:48:20,2024-08-08T01:48:26,2024-08-08T01:48:28,,,"{""nmi"": ""5701858307"", ""interval_start"": ""2024-07-26T11:43:00"", ""interval_end"": ""2024-12-02T11:43:00"", ""interval_minutes"": 15, ""total_intervals"": 12384, ""total_kwh"": 10765.4, ""meter_serial"": ""MS965575"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,,user_630,178.105.170.87,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],VIC
upload_4fa7c127be27438f,file_54f7017d9a084491,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_012,manual_entry_csv,manual_energy_data_20240610.xlsx,.xlsx,93623,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,s3://carboniq-ingestion-tenant_adv_003/2026/01/10/file_54f7017d9a084491.xlsx,e2bb7dadc713de403f6a267e40af4e5518311002d2b27aa55ceff7e67433b3cd,reviewed_rejected,ingestion_service,2026-01-10T21:01:10,2026-01-10T21:01:19,2026-01-10T21:01:28,2026-01-10T21:01:36.139647,8.14,"{""data_source"": ""manual_upload"", ""period_start"": ""2024-08-28T02:13:16"", ""period_end"": ""2025-05-18T02:13:16"", ""total_kwh"": 1405.62, ""energy_type"": ""diesel"", ""site_count"": 10, ""submitted_by"": ""user_466""}",,"{""review_reason"": ""Retailer name not in known registry"", ""confidence_score"": 0.58, ""flagged_fields"": [""retailer""], ""reviewer_id"": ""reviewer_003"", ""reviewed_at"": ""2026-01-13T13:01:36.139647"", ""review_decision"": ""rejected"", ""review_notes"": ""Billing period ambiguous. Rejected for re-upload.""}",user_917,234.135.212.134,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,"[""q3"", ""q4""]",TAS
upload_e4ede223458c49f5,file_c4f2085c610149c4,,,,TENANT_SME_005,Adelaide AgriTech,sme,CLI_SME_005,electricity_bill_pdf,electricity_bill_2025-11_9520.pdf,.pdf,1961508,application/pdf,s3://carboniq-ingestion-tenant_sme_005/2025/10/11/file_c4f2085c610149c4.pdf,f9fe4145eca7e5ae02809728a12c8df53fb9c23dcee87577933d88cde4152c4f,completed,ocr_service,2025-10-11T16:46:02,2025-10-11T16:46:11,2025-10-11T16:46:24,2025-10-11T16:47:03.610651,39.61,"{""nmi"": ""7601637824"", ""billing_period_start"": ""2025-07-15T02:13:16"", ""billing_period_end"": ""2025-09-26T02:13:16"", ""total_kwh"": 1778.97, ""total_cost_aud"": 653.3, ""retailer"": ""Momentum Energy"", ""state"": ""ACT"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M18790367"", ""confidence_score"": 0.839}",,,user_737,57.15.185.26,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""fy2025""]",ACT
upload_9cbb4305454f4d82,file_e0f7ebd42f5e4538,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_001,nem12_interval_csv,NEM12_7101657363_202401.txt,.txt,39449945,text/plain,s3://carboniq-ingestion-tenant_adv_001/2025/06/10/file_e0f7ebd42f5e4538.txt,cebe7f7e8e68deef879f16c6af417398e37129e1b5a82eff707479618769fee2,completed,ingestion_service,2025-06-10T06:36:58,2025-06-10T06:37:04,2025-06-10T06:37:08,2025-06-10T06:37:43.171609,35.17,"{""nmi"": ""4701260796"", ""interval_start"": ""2025-02-24T00:52:41"", ""interval_end"": ""2025-09-07T00:52:41"", ""interval_minutes"": 5, ""total_intervals"": 56160, ""total_kwh"": 110985.3, ""meter_serial"": ""MS815106"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""S""}",,,user_778,38.54.249.197,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,"[""fy2025"", ""q2""]",VIC
upload_77d6c07195814d3c,file_bae27ee8b2b446db,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_002,nem12_interval_xml,NEM12_7001997138_202410.xml,.xml,9732717,application/xml,s3://carboniq-ingestion-tenant_adv_001/2024/08/27/file_bae27ee8b2b446db.xml,bc6046dc37fcb1d74f381bde3e721577405fd612cb4475311b876ba2a2b99ced,completed,ingestion_service,2024-08-27T16:41:29,2024-08-27T16:41:30,2024-08-27T16:41:31,2024-08-27T16:42:20.792757,49.79,"{""nmi"": ""9001708982"", ""interval_start"": ""2024-03-12T17:37:50"", ""interval_end"": ""2024-07-25T17:37:50"", ""interval_minutes"": 5, ""total_intervals"": 38880, ""total_kwh"": 70946.12, ""meter_serial"": ""MS176729"", ""data_stream_suffix"": ""B1"", ""quality_flag"": ""E""}",,,user_627,104.173.96.64,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""retailer_switch"", ""q3"", ""fy2024""]",QLD
upload_fab8c5b8f94041ab,file_2e13a7d1497741d5,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,electricity_bill_image,bill_scan_2024-01_572.png,.png,6360923,image/png,s3://carboniq-ingestion-tenant_adv_003/2024/07/09/file_2e13a7d1497741d5.png,8b5a94ee15498898f74426a8b6998c38c40c26f302d401bfd3de11d405858524,awaiting_review,ocr_service,2024-07-09T22:55:29,2024-07-09T22:55:34,2024-07-09T22:55:38,2024-07-09T22:57:06.923312,88.92,"{""nmi"": ""6901630358"", ""billing_period_start"": ""2024-05-11T07:05:43"", ""billing_period_end"": ""2024-06-20T07:05:43"", ""total_kwh"": 4628.7, ""total_cost_aud"": 900.39, ""retailer"": ""Endeavour Energy"", ""state"": ""QLD"", ""tariff_type"": ""demand"", ""meter_number"": ""M69078776"", ""confidence_score"": 0.872}",,"{""review_reason"": ""Meter number format unrecognized"", ""confidence_score"": 0.625, ""flagged_fields"": [""retailer"", ""tariff_type"", ""billing_period""], ""reviewer_id"": null, ""reviewed_at"": null, ""review_decision"": null, ""review_notes"": null}",user_981,210.242.221.197,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,low,"[""audit"", ""fy2024""]",QLD
upload_2c7f39921c2a42dd,file_f447c2d0d82e4678,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_012,electricity_bill_pdf,electricity_bill_2025-03_4159.pdf,.pdf,3606678,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2025/12/11/file_f447c2d0d82e4678.pdf,851f769de0d0aedd90c9dbdd3f712cca9aeb6ddb620663c9f584b65a143a5f98,failed_ocr,ocr_service,2025-12-11T15:18:37,2025-12-11T15:18:43,2025-12-11T15:18:56,2025-12-11T15:19:27,31.0,"{""nmi"": ""7901486287"", ""billing_period_start"": ""2025-07-06T02:19:04"", ""billing_period_end"": ""2025-09-27T02:19:04"", ""total_kwh"": 2210.65, ""total_cost_aud"": 630.12, ""retailer"": ""AGL"", ""state"": ""VIC"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M16161969"", ""confidence_score"": 0.885}","{""error_code"": ""OCR_LOW_CONFIDENCE"", ""error_message"": ""OCR confidence 0.33 below threshold 0.65"", ""retry_count"": 2, ""max_retries"": 3, ""retryable"": true, ""failed_at_stage"": ""enrichment""}",,user_300,79.240.215.86,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,"[""audit"", ""q2""]",VIC
upload_d0bf2c04c91d4661,file_4e343f5b247d4a55,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_pdf,electricity_bill_2024-09_2004.pdf,.pdf,1333996,application/pdf,s3://carboniq-ingestion-tenant_sme_002/2025/03/15/file_4e343f5b247d4a55.pdf,777358171e61e33cb2470210a34da967d89e8ec73e9d9907192799c5a142c1f2,completed,ocr_service,2025-03-15T18:04:43,2025-03-15T18:04:53,2025-03-15T18:05:13,2025-03-15T18:05:30.078639,17.08,"{""nmi"": ""4103123709"", ""billing_period_start"": ""2024-01-19T16:18:39"", ""billing_period_end"": ""2024-04-15T16:18:39"", ""total_kwh"": 3162.7, ""total_cost_aud"": 636.91, ""retailer"": ""Jemena"", ""state"": ""SA"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M54096618"", ""confidence_score"": 0.889}",,,user_601,62.66.250.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,[],SA
upload_5ed138d5fc02480c,file_6204d9b278e14eaf,batch_d1a4b769f5f9,17.0,24.0,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,onsite_solar_metadata,solar_system_metadata_site_26.xlsx,.xlsx,450987,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,s3://carboniq-ingestion-tenant_adv_003/2025/05/20/file_6204d9b278e14eaf.xlsx,e3c309ea3f5b6fee456784704ca3bd5cc6d4d1463153fcd81bf6a5d59560eee3,completed,ingestion_service,2025-05-20T04:25:49,2025-05-20T04:25:59,2025-05-20T04:26:02,2025-05-20T04:26:20.779467,18.78,"{""system_size_kw"": 39.07, ""panel_count"": 114, ""panel_model"": ""LG Neon 2"", ""inverter_model"": ""Enphase IQ8"", ""inverter_capacity_kw"": 41.24, ""installation_date"": ""2023-05-10T00:22:50"", ""tilt_angle"": 19, ""azimuth_angle"": 84, ""postcode"": 5616, ""apvi_system_id"": ""APVI517305""}",,,user_620,184.122.163.80,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""fy2025"", ""fy2024"", ""solar""]",NSW
upload_43018617b6cd4347,file_88b01d3e13fc4ae6,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,nem12_interval_csv,NEM12_4901187560_202409.txt,.txt,12358808,text/plain,s3://carboniq-ingestion-tenant_sme_001/2024/07/17/file_88b01d3e13fc4ae6.txt,e80caac30883f47790f846f6486a0fa362a5b852c69c69d3e27d7a4d68bb70a7,enriching,ingestion_service,2024-07-17T15:47:15,2024-07-17T15:47:22,2024-07-17T15:47:32,,,"{""nmi"": ""5101645241"", ""interval_start"": ""2024-08-09T17:51:52"", ""interval_end"": ""2024-11-09T17:51:52"", ""interval_minutes"": 5, ""total_intervals"": 26496, ""total_kwh"": 50476.52, ""meter_serial"": ""MS750047"", ""data_stream_suffix"": ""B1"", ""quality_flag"": ""A""}",,,user_256,194.76.159.97,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,low,"[""solar"", ""q2""]",NSW
upload_18e63b404b9a4ec0,file_aa057c99230e41ab,batch_c6646911382e,14.0,23.0,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,lgc_certificate,LGC_certificate_CERT-365620.pdf,.pdf,1438053,application/pdf,s3://carboniq-ingestion-tenant_sme_001/2025/01/25/file_aa057c99230e41ab.pdf,34088b31306b4612de77f3f80ce2c13850a31213d6c31c922038e70199ef1c75,completed,ocr_service,2025-01-25T13:04:42,2025-01-25T13:04:51,2025-01-25T13:05:18,2025-01-25T13:05:37.345844,19.35,"{""certificate_number"": ""LGC-894559"", ""certificate_type"": ""LGC"", ""vintage_year"": 2026, ""megawatt_hours"": 888.45, ""generator_name"": ""Solar Park Beta"", ""generator_location"": ""VIC"", ""registry"": ""CER"", ""surrender_date"": null, ""confidence_score"": 0.885}",,,user_468,229.130.9.125,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],VIC
upload_0311885926484ce2,file_ef95929dcf7d4c9b,batch_6cf4b831b75d,2.0,10.0,TENANT_SME_007,Darwin Mining Services,sme,CLI_SME_007,greenpower_certificate,GREENPOWER_certificate_CERT-108181.pdf,.pdf,1566236,application/pdf,s3://carboniq-ingestion-tenant_sme_007/2024/01/09/file_ef95929dcf7d4c9b.pdf,fed09ab8d8b4ba231a059b2b82b5b65a02317548e3e70b171cf7d8bf0558dc63,completed,ocr_service,2024-01-09T20:37:46,2024-01-09T20:37:50,2024-01-09T20:37:59,2024-01-09T20:38:16.969204,17.97,"{""certificate_number"": ""GREENPOWER-922249"", ""certificate_type"": ""GREENPOWER"", ""vintage_year"": 2026, ""megawatt_hours"": 748.08, ""generator_name"": ""Wind Farm Alpha"", ""generator_location"": ""NT"", ""registry"": ""CER"", ""surrender_date"": ""2024-04-22T23:35:23"", ""confidence_score"": 0.894}",,,user_218,185.252.155.222,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""q4""]",NT
upload_5290fda16621483a,file_75bc27cd5cd94eb9,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_002,electricity_bill_pdf,electricity_bill_2024-05_8918.pdf,.pdf,2985422,application/pdf,s3://carboniq-ingestion-tenant_adv_001/2024/11/20/file_75bc27cd5cd94eb9.pdf,2af3b891be2512d46360e9520517b4fcb7a45c76863a2fcd7a0a813f89e1cdd5,completed,ocr_service,2024-11-20T05:29:09,2024-11-20T05:29:14,2024-11-20T05:29:31,2024-11-20T05:30:51.793347,80.79,"{""nmi"": ""7501294242"", ""billing_period_start"": ""2025-12-03T06:55:20"", ""billing_period_end"": ""2026-03-03T06:55:20"", ""total_kwh"": 2668.5, ""total_cost_aud"": 858.75, ""retailer"": ""Synergy"", ""state"": ""VIC"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M62707754"", ""confidence_score"": 0.743}",,,user_435,76.20.173.118,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,upload_ac26e60900534e26,normal,"[""q3""]",VIC
